WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
733.1697998046875	-769.0795288085938	1.23262346	15.61746883	1.01478195	0.065918775	-0.1000017272	-0.11670448800000001	0.013232883400000001	-0.10369504189999999	0.026582261200000002	-0.10781376449999999	0.106178861	-0.0936969159	0.0425809525	-0.0677507826	0.0505273946	0.09850349509999999	0.11532898230000001	0.10787049230000001	0.0	0.018829	-0.0036731	0.0311559	7.73786e-05	0.000332637	0.00013927600000000003
98.30413818359376	1737.4600830078125	1.18398941	15.00127029	1.02345037	0.08504579989999998	0.0755531044	-0.110714984	-0.0673596278	-0.0096795136	0.016686158899999998	0.0048614058	-0.0318142356	-0.10519612460000001	-0.11882028619999999	0.06269938650000001	-0.008960855799999999	0.023296314199999998	0.1147725027	0.10569746619999999	0.0	0.0248324	-0.0150739	1.18551e-05	-3.77725e-05	-0.0	0.000421439
1283.4384765625	2815.999755859375	1.07486057	13.61859608	0.99963152	0.0382783092	0.1299801387	-0.0188383537	-0.04555124730000001	-0.1259688161	-0.0159742794	-0.0600709758	-0.0937739073	-0.0637162733	-0.0948400267	-0.06538483889999999	-0.057159622599999994	0.14975132929999999	0.11416139759999999	0.103323239	0.0	0.0161303	-0.0143369	-1.16791e-05	-0.000410765	0.000136754	0.000354872
1573.8228759765625	2080.664306640625	1.32520568	16.79049492	0.98698825	0.05425806449000001	0.0655955884	0.061345269	-0.0863821505	-0.0671879334	0.0321725379	0.10506528	-0.0989921931	0.0244534221	-0.0481267187	-0.145942682	0.0505827573	0.0041356151	0.11349595779999999	0.10075233019999999	0.0	0.0248208	-0.00644816	-3.11461e-06	7.48392e-05	-0.0	0.000485919
-3397.792724609375	1109.203857421875	1.04598236	13.25270557	0.99196351	0.024263943600000008	0.0164658632	0.0756297287	-0.1496033881	0.0399070506	0.06552291269999999	-0.0648765826	-0.0114289977	0.11016175339999999	-0.1470310008	0.060401452800000005	0.0599652621	-0.0036758128000000004	0.1127765001	0.09798963349999999	0.0	0.0248192	-0.010835	4.17899e-06	-0.000216094	0.000106431	0.000485919
874.9666137695312	1998.118408203125	1.39917135	17.72764778	1.02653956	0.048190111009999995	-0.1191185198	-0.059459229100000004	-0.0404764054	-0.1175581517	0.1402474398	0.112176372	0.129609076	-0.0575920809	-0.0325205065	-0.1384323456	0.037748344100000004	0.0365622366	0.1120033669	0.0950404081	0.0	0.0148289	-0.0208319	0.00375274	-0.000410765	0.000180772	0.000265844
-1296.399169921875	802.657958984375	1.23125768	15.60016346	1.0816406	0.14509288	-0.0447181501	-0.0666427091	-0.1493805228	0.0559765141	-0.007579099200000001	0.045460260599999996	0.043828682800000004	-0.030252945	-0.1219023372	0.0284038254	0.009440614200000001	-0.0057370558999999995	0.1111769262	0.09191026779999999	0.0	0.0489049	-0.0207789	0.00497822	0.00101326	1.0587899999999999e-22	0.000855815
1031.1103515625	2935.197509765625	1.38299322	17.52266884	1.09259915	0.13758139	-0.0248483733	-0.11030420949999999	-0.0812169197	-0.07037441679999999	-0.0099522698	-0.22884381260000003	0.061743881900000006	-0.0803401139	-0.1279256975	-0.0275245173	-0.011307774199999999	0.0836376356	0.11029757119999999	0.088605171	0.0	0.0269993	-0.0208904	0.00675306	-0.000420459	-0.000231968	0.000245713
2996.86962890625	1950.1121826171875	1.34388173	17.0271225	1.01698756	0.0803462395	0.1047270759	-0.1404647386	-0.0861282916	-0.018032329399999998	0.035633905	0.0953739312	-0.057102373	-0.1538225098	-0.10293854779999999	-0.060177175599999994	0.0613932472	-0.0711663593	0.10936572060000001	0.0851314093	0.0	0.0444736	-0.00195187	0.00736401	7.615189999999999e-06	-0.0	0.00045212
1756.6290283203125	573.5267944335938	1.07458699	13.61513042	0.97963935	0.0516470545	0.1464392152	0.0090297583	-0.0207532631	-0.056749202900000004	0.0107735644	-0.008297969	-0.1438762192	-0.0190063268	-0.038952493	-0.0557282865	0.0624564362	-0.0465422489	0.1083818179	0.08149559519999999	0.0	0.0298927	-0.0121259	0.00103999	-0.000175712	7.21129e-05	0.000296198
441.6383666992188	-537.80859375	1.40070367	17.74706268	0.99722576	0.049515015	-0.0493632508	0.080361205	0.0212325625	-0.0811464929	0.09812793310000001	0.0724631614	0.027870941099999998	0.0708621652	0.044911830599999994	-0.1409292247	0.0507432	-0.030289441099999998	0.10734633119999999	0.0777046495	0.0	0.0298763	-0.0121074	0.018999	0.00031217	0.000157895	0.000352956
-1628.852294921875	-1829.01904296875	1.36093271	17.24316025	1.05360234	0.15281784999999998	-0.0390066278	0.0624222986	-0.1082746684	0.1059284565	0.021685601800000003	0.055316068200000006	0.0398988761	0.07998876490000001	-0.0919446352	0.0943238318	0.0200899995	-0.056297869900000005	0.1062597535	0.0737657886	0.0	0.0510686	-0.0122803	0.0257578	-0.00142834	1.9955699999999999e-22	0.000948428
-307.5928955078125	-1155.1044921875	1.50207102	19.03139687	1.08659756	0.12430525	-0.0450153201	-0.11524330529999999	0.052352927800000004	-0.0637031767	0.0114672315	-0.10577626130000001	0.0759011721	-0.1152868006	0.0486797355	2.86089e-05	-0.0002231697	0.0455520659	0.105122602	0.0696865104	0.0	0.0364954	-0.0123436	0.018606	-0.000105555	-0.0	0.000220874
294.79144287109375	-2036.31494140625	1.23287582	15.62066555	1.025594	0.04980905	0.0881010841	-0.0395210954	0.0793219776	-0.0334753733	0.015113864	0.060154526500000007	-0.07428677610000001	-0.0835043726	0.0755076159	-0.0099493799	-0.0582706713	0.0189694631	0.10393541769999999	0.0654745799	0.0	0.059281	-0.0104413	0.0186056	0.000205703	-0.0	0.000412031
2314.05078125	-367.0252685546875	1.14474988	14.50410175	0.99075127	0.05137405	0.0325456796	0.1363333125	0.0065288801	-0.043019313200000006	-0.0715604409	-0.0303964444	-0.060961269500000005	0.09889231289999999	-0.023829413900000002	-0.0373059971	-0.1408807847	0.047096469800000006	0.1026987659	0.0611380148	0.0	0.0301954	-0.0146567	0.018606	-0.000105555	4.90379e-24	0.000361836
1380.18505859375	-316.6106872558594	1.23952496	15.70491123	1.01514316	0.04810945	-0.0905862699	0.0267703598	0.025349302400000003	-0.0623315028	0.029777281000000003	0.12113073699999999	0.0665653655	0.038480334399999996	0.029674359900000002	-0.1190728122	0.0363620129	-0.1051264343	0.101413235	0.05668507	0.0	0.0364891	-0.017258	0.0286091	0.000272748	-0.0	0.00056776
2254.194580078125	36.80392456054688	1.31198406	16.6229763	0.97830778	0.05834962500000001	-0.0686996147	0.0111552087	-0.050224564000000006	0.07924042519999999	-0.0726393829	0.0607501229	0.0567489269	0.0303007224	-0.0865693388	0.0440428338	-0.07989959049999999	-0.1321419648	0.1000794369	0.052124222000000005	0.0	0.0364924	0.000204925	0.028606	-0.000105555	1.7409199999999998e-24	0.000128457
-1.171142578125	-685.281494140625	1.18013525	14.9524374	0.95010966	0.065010935	-0.0272417062	-0.1405082818	0.033379427999999996	0.0084480293	-0.0606599195	-0.0015204189999999999	0.051057310999999994	-0.1314572244	0.045447666399999996	-0.0450124634	0.0185892006	-0.1167156163	0.0986980063	0.0474641526	0.0	0.0597464	0.00409421	0.0286158	0.000144445	0.00025	0.000385614
819.8382568359375	-2325.866943359375	1.27584326	16.16506767	1.02519953	0.07074476	0.1572167549	0.0182142416	0.0245289286	0.0917779517	-0.0479349525	0.058272409000000004	-0.17131852690000002	-0.0155605758	0.051813969800000005	0.0190695708	-0.0055099466	-0.1482812832	0.0972696009	0.0427137324	0.0	0.0673527	0.00410162	0.0148905	-0.000105555	-0.000304877	0.000202376
-1683.02734375	-3272.702392578125	1.24963403	15.83299446	0.95416474	0.048536117	-0.060370586600000005	0.10757200630000001	0.1098981123	-0.050597955	-0.0437136007	0.0492449473	0.0297244925	0.1009743966	0.14712816609999999	-0.048721277199999996	-0.0816236879	-0.0265678052	0.0957949005	0.0378820043	0.0	0.0593407	0.000628453	0.0286126	-0.000105555	0.000142587	0.000221489
-3965.26806640625	-4943.53759765625	1.15506077	14.63474178	0.91209817	0.047377587	-0.13697913820000002	0.045526551900000004	0.0935811648	0.0562853221	-0.0315534835	0.1404985154	0.1143162603	0.0590136086	0.12659781050000002	0.058582644100000004	-0.046001085	-0.0552759033	0.0942746068	0.0329781656	0.0	0.067346	0.00406474	0.0285827	-0.000105555	-0.000229264	0.00056776
-3225.1337890625	-2874.998046875	1.51260793	19.16490173	0.98178399	0.05167501	-0.0498483584	-0.0366546488	0.0572146141	0.08706831539999998	-0.1823315286	-0.1660079206	0.045905403399999996	-0.008111764300000001	0.0206156581	0.1487483956	-0.16009752019999998	-0.0035502102000000003	0.0927094435	0.028011551000000003	0.0	0.0496646	-0.0191528	0.0285994	-0.000105555	-1.40766e-05	0.00056776
-601.7493286132812	-359.8335876464844	1.14805996	14.54603958	1.03708351	0.026293625	0.0350610659	-0.0794800105	0.10716534929999999	-0.1167780538	-0.1615816646	0.0921472828	-0.0158875694	-0.1176508169	0.1073008466	-0.0476794679	-0.1406146854	0.1161379805	0.09110015560000001	0.022991614900000002	0.0	0.0682871	-0.0127472	0.0286009	-0.000105555	-3.93571e-05	0.00056776
16.510009765625	69.83102416992189	1.32703876	16.8137207	0.96485811	0.052039595000000015	0.0834011009	0.11544913150000001	-0.0821215225	-0.007674799499999999	-0.22045476579999998	0.0160510078	-0.10117119039999999	0.0871190462	-0.0731868249	-0.0192800231	-0.1369021074	0.021731224	0.0894475089	0.017927913	0.0	0.0680793	0.00406474	0.00709674	-0.000105555	-0.000309671	0.00056776
729.3943481445312	1271.49560546875	1.15521801	14.63673306	0.9711023	0.0530004	-0.1180893989	-0.0150412946	-0.0072785509	-0.1185900948	-0.0780387743	0.1053164036	0.1238375607	-0.0050096336	-0.0064199115	-0.12045462650000001	-0.0237115194	0.030503879100000002	0.08775229	0.0128300842	0.0	0.0496727	-0.0145111	0.0185755	-0.000105555	-0.000218887	0.00056776
-8.59625244140625	-234.71478271484372	1.18161464	14.97118092	0.97695416	0.021951550000000004	-0.0334432793	-0.0495251256	-0.06928529559999999	0.1038792749	-0.1092688434	-0.0119628723	0.027946455099999996	-0.0206957109	-0.0638062289	0.0700203511	-0.002062537	-0.0610906379	0.0860153059	0.0077078327	0.0	0.0572524	-0.0129219	0.0212758	-0.000105555	-0.000420534	0.00056776
1107.5380859375	1165.5748291015625	1.27647161	16.17302895	0.98429072	0.04147445	0.025712057200000003	-0.1123631233	0.055561846399999996	-0.1073745217	0.0750462364	-0.0168645323	0.037459796600000005	-0.12259497609999999	-0.0090657274	0.049226855599999994	0.0229759265	0.09373635429999999	0.08423738300000001	0.0025709089	0.0	0.0496849	-0.0129219	0.0224961	-0.000105555	0.000233199	0.00056776
1078.5474853515623	911.4893798828124	1.22803867	15.55937862	0.97825134	0.05073542	0.1242665192	-0.0386008211	-0.0387270391	-0.047963960300000004	0.0094193072	0.0320751477	-0.1172450317	-0.0695586096	-0.0160672323	-0.050827549400000005	0.052497527	-0.010425839499999999	0.0824193678	-0.0025709089	0.0	0.0690231	-0.00678108	0.014783	-0.000105555	-0.000117667	0.00056776
-142.94317626953125	3075.279052734375	1.13436794	14.37256145	0.97753364	0.08221071999999999	0.0354769375	0.09430519109999999	-0.0959569458	-0.106807275	0.011470261399999999	-0.0726181033	-0.0558835958	0.0868078817	-0.0932523816	-0.045428082300000006	-0.038893796200000004	0.1616487114	0.0805621254	-0.0077078327	0.0	0.0496898	-0.0374557	0.00834435	-0.000335002	0.000168169	0.00056776
0.56622314453125	2485.568603515625	1.08686912	13.77074528	0.92524374	0.05686314000000001	-0.0365932848	0.0343147182	-0.0928951325	-0.0947062474	0.1180174972	0.0163501434	0.0575418677	0.0478776208	-0.0777179268	-0.0730620256	0.0740279108	0.0562570971	0.0786665398	-0.0128300842	0.0	0.0496528	-0.0164061	0.0123163	8.65428e-05	0.000296686	0.00065379
447.9505615234375	2016.233154296875	1.24831069	15.81622696	0.95571268	0.061007808	-0.0025117369	0.018559649299999998	-0.20326631960000002	0.1163347619	0.1080411725	0.057390316600000005	0.0176888396	0.0375339956	-0.18649844059999998	0.09723651470000001	0.0802403626	-0.07355571799999999	0.0767335132	-0.017927913	0.0	0.0326932	-0.0164072	0.0008770819999999998	-0.000105555	-7.734399999999998e-05	0.00056776
-1303.9150390625	-1082.727294921875	1.2891959	16.33424759	1.04981148	0.056554123	-0.0292740861	-0.1213877208	-0.036670938	0.0097632868	0.10030192980000001	-0.0814384814	0.0472973892	-0.0829633011	0.0280307191	-0.0268122046	0.212063905	-0.056970520999999996	0.0747639655	-0.022991614900000002	0.0	0.0416739	-0.0164014	0.0285974	0.000184334	2.97131e-05	0.00056776
-2378.40576171875	-2107.937744140625	1.20956028	15.32525635	1.036394	0.05876779500000001	0.1593562383	0.0006681375	-0.038132647900000004	0.1063362573	0.1229091718	-0.0798029346	-0.12006176460000001	-0.020066459	-0.060739708200000006	0.20033949510000001	0.1006875482	0.0727697658	0.07275883429999999	-0.028011551000000003	0.0	0.0508803	-0.0164031	0.00659713	-0.000105555	-7.694839999999998e-05	0.000413122
-2732.646484375	-3458.14794921875	1.16510761	14.76203632	1.01366913	0.08174319	0.030099844100000002	0.0982581303	0.08204523820000001	-0.060416614800000004	0.18583412489999998	-0.0338416036	-0.0490845658	0.0663390234	0.106354718	-0.0002124615	0.15523773710000002	0.06962955679999999	0.0707190738	-0.0329781656	0.0	0.0326828	-0.0164047	0.0285896	0.000144445	0.000349446	0.00056776
-3081.136962890625	-4598.7333984375	1.32159758	16.74477959	0.94957125	0.049429055	-0.0344981897	0.1103894239	0.0093849024	0.1172459712	0.1789420059	-0.012348281599999998	0.0272821146	0.14374448880000001	0.0527550291	0.11727844550000001	0.1646668968	-0.0365946923	0.0686456549	-0.0378820043	0.0	0.0427499	-0.0279832	0.0108179	9.26999e-05	0.000200956	0.00056776
-857.002685546875	-5106.31884765625	1.64843237	20.88581085	0.96452135	0.07954059499999999	-0.1159059453	0.0295972914	0.0591641382	0.0940511344	0.030591131299999998	-0.10002581140000001	0.11941972869999999	0.0598492803	0.0449542967	0.1378265825	0.0330012393	0.0659926054	0.06653956429999999	-0.0427137324	0.0	0.0326837	-0.0383569	0.0263108	-0.000616988	0.000363424	0.00056776
-350.3683166503906	-5677.904296875	1.29659879	16.42804337	1.04116273	0.12209475	-0.0177658928	-0.0810538926	0.1358625442	0.10526991390000001	0.14419393519999998	-0.0408607321	0.030905053999999998	-0.06750541780000001	0.1522032963	0.1238895809	0.0744876699	-0.0768183584	0.0644018046	-0.0474641526	0.0	0.0585377	-0.0213314	0.0469382	0.000202875	0.000126006	0.000682236
-394.3589477539063	-3336.73974609375	1.21244681	15.36182785	1.05440807	0.08565254549999998	0.09776904880000001	0.0407626075	0.1330684249	0.0273750066	0.0476092758	-0.1106652939	-0.0864439843	-0.0053405524	0.095793592	0.0942892761	-0.0599718238	0.0589243298	0.062233393	-0.052124222000000005	0.0	0.0534477	-0.0349437	0.0237295	-0.000517105	6.05409e-06	0.000717135
80.650390625	-3068.0751953125	1.34575343	17.05083656	1.00084567	0.08525834550000001	-0.0157034271	0.12314937109999999	0.0860800475	-0.035798859700000005	0.0373254035	-0.0002608363	-0.0094443654	0.1081993642	0.10770707880000001	-0.0653951525	-0.0032787553999999997	-0.0040496588	0.0600353617	-0.05668507	0.0	0.0677205	-0.0189625	0.0286215	0.000283817	0.000207379	0.000717135
2987.40966796875	-1646.4105224609375	1.23864841	15.69380569	1.01114154	0.10696208	-0.0553590992	0.08791893449999999	-0.028616982000000003	0.1214491359	0.058988168099999995	-0.0063378172	0.0416711374	0.1165157662	-0.0614961421	0.0932149884	0.007520741700000001	-0.0544287201	0.0578087569	-0.0611380148	0.0	0.0508656	-0.0410854	0.00778987	-0.000517105	6.5248e-05	0.000717135
1077.169189453125	-2175.245849609375	1.34523571	17.04427719	0.99190259	0.07790491499999999	-0.08078986839999999	-0.09737322300000001	0.0709338509	0.034923283799999996	0.039283239399999996	-0.0838154349	0.0883672181	-0.05808604269999999	0.09817792880000001	-0.0478369402	0.0738513851	-0.1116795935	0.055554638200000006	-0.0654745799	0.0	0.0508554	-0.0331194	0.0286263	6.32227e-05	0.000466766	0.000717135
538.678466796875	-2789.831298828125	1.21866882	15.44066143	0.96149242	0.040540635000000005	0.1578073192	-0.0201113921	0.0398463705	0.10950893029999999	0.056938932000000005	0.0312315057	-0.137440421	-0.048219097300000006	0.0026188404	0.10965784880000001	-0.0200486803	-0.029672010099999997	0.053274078499999995	-0.0696865104	0.0	0.0508486	-0.0310838	0.0185776	-0.000440083	0.000401081	0.000717135
-1093.5621337890623	-2740.291748046875	1.25780249	15.93649006	0.97027344	0.03497505	-0.0220152072	0.1146932368	0.11588093710000001	-0.0536011077	0.0237301268	-0.013760206200000001	-0.0041551684	0.1101863482	0.11032777630000001	-0.048928907599999995	-0.0023512985999999997	0.0170706116	0.0509681633	-0.0737657886	0.0	0.0508537	-0.0410785	0.0185815	-0.000199072	0.000142665	0.000717135
-476.3028259277344	-3759.502197265625	1.25775588	15.93589973	0.96844435	0.053142405	-0.0812786963	0.06499767669999999	0.0345195228	0.12669203099999998	0.1161511049	0.1164738744	0.0710801682	0.0874955236	0.060385737	0.0647824053	0.0357271768	-0.1114166964	0.048637989900000005	-0.0777046495	0.0	0.0571576	-0.0276263	0.0285951	0.000129821	4.1039e-06	0.000717135
-13.79345703125	-2860.337646484375	1.6425395	20.81114769	1.03003359	0.081299005	0.0188496646	-0.030346765499999998	0.1406237516	0.0790043976	0.0460025418	-0.1127647051	0.0227686631	-0.036892671200000005	0.07722825559999999	0.201137492	-0.0328181903	0.0476174221	0.0462846675	-0.08149559519999999	0.0	0.0508639	-0.0410854	0.024368	-0.000517105	0.00050356	0.000717135
-1986.2840576171875	-3619.173095703125	1.28328395	16.25934219	1.05222332	0.07397740000000001	0.0501539821	0.0886673315	0.1384382469	-0.0185607413	0.034215951	-0.0448544713	-0.1063711298	0.0624094746	0.19328918550000002	-0.0183346117	0.08124588940000001	0.020394601499999998	0.043909316100000005	-0.0851314093	0.0	0.0628736	-0.0364614	0.0286186	0.000187167	0.000206462	0.000777627
-1812.649658203125	-3606.13330078125	1.33676755	16.93698502	1.01155889	0.10415285000000002	-0.0621919338	0.125411009	0.0124294771	0.09603719179999999	0.042386569699999994	-0.1087653701	0.027550314500000003	0.1601911781	0.034107452999999996	0.1076242279	0.0472860369	0.025848709700000003	0.0415130663	-0.088605171	0.0	0.0508702	-0.0546152	0.0156426	-0.000517105	-0.000109588	0.000577556
-965.515380859375	-4192.09375	1.45382619	18.42012978	0.93822294	0.06763950000000002	-0.0914657584	-0.0584663905	0.0849174427	0.09094355609999999	0.0631952716	-0.1418632389	0.09335092539999999	-0.0226411954	0.1261522293	0.0840684274	0.10511111320000001	-0.009515812299999999	0.039097058399999995	-0.09191026779999999	0.0	0.0508304	-0.0607475	0.0355446	-0.000517105	0.000582141	0.000717135
-1948.6309814453125	-2719.67919921875	1.0998776	13.93556404	0.93367171	0.04487245000000001	0.0531993211	-0.0103286569	0.1424121759	0.0570201921	0.0828764738	-0.0661911043	-0.060179605899999995	-0.0415971198	0.12074655449999999	0.1248054366	-0.037941833700000004	0.0856846117	0.0366624425	-0.0950404081	0.0	0.0508438	-0.0403304	0.0285561	-0.000517105	0.000233072	0.000717135
620.8783569335938	1380.7353515625	1.16725504	14.78924465	0.98591268	0.049648215	-0.0269339254	0.08639791720000001	0.0791706589	-0.0698666845	-0.1099123075	0.0129330434	-0.0063161679	0.09051230880000001	0.0626613224	-0.1168046433	-0.1148386666	0.0207039376	0.0342103773	-0.09798963349999999	0.0	0.0508346	-0.0347391	0.028627	5.13603e-05	0.000544143	0.000717135
3013.2626953125	1264.64990234375	1.21289861	15.36755276	0.93793637	0.066850115	-0.0254522667	0.0418109355	-0.0942156405	0.1595831707	-0.0493186724	0.0896201091	0.0211847828	0.0523285847	-0.1234251234	0.0514592366	-0.0446744866	-0.1731167125	0.0317420298	-0.10075233019999999	0.0	0.0508546	-0.0403304	0.0285353	-0.000517105	-0.000110334	0.000717135
3926.64697265625	1738.5645751953125	1.45516443	18.43708611	0.98579603	0.07496148999999999	0.0736181553	-0.1291064019	0.0900252728	0.013673246200000001	0.0882952333	0.10228863810000001	-0.026150203700000003	-0.1567330861	0.034214661800000004	-0.043195761299999996	0.0324276279	-0.1437108972	0.0292585748	-0.103323239	0.0	0.0675261	-0.0403331	0.0285941	-5.70802e-05	0.000305316	0.00100603
663.2814331054688	-1280.5208740234375	1.48103666	18.76489067	0.98403126	0.05437764	0.1214023578	0.12304703310000001	0.007135735600000001	0.1349253828	0.04354221849999999	0.0723946937	-0.16781066239999998	0.0892465266	0.0088402571	0.0211825708	0.061417212	-0.0917210228	0.026761194199999998	-0.10569746619999999	0.0	0.0508493	-0.0303303	0.028564	-0.000225488	0.000222782	0.000703613
-1260.834228515625	-1490.3563232421875	1.20586061	15.27838039	0.95305008	0.068477	-0.1392697235	0.0582157166	0.0769247473	-0.0460248993	0.1248520176	-0.0006961456	0.13658419970000002	0.0839175739	0.0787875104	0.0003751764	0.0389837175	0.042706872699999995	0.0242510768	-0.10787049230000001	0.0	0.0508637	-0.0544048	0.0480344	-0.000628623	0.000277999	0.000743615
-537.5748291015625	-1052.441650390625	1.28207362	16.24400711	0.93466794	0.06337024999999999	-0.029670724	-0.0599378483	0.0062441164	0.132098985	-0.0126076506	-0.1643673228	0.0391420323	-0.0188121113	0.0026178222	0.1293849273	-0.0115035182	-0.0315931192	0.0217294173	-0.10983818070000001	0.0	0.0508546	-0.0403398	0.0306628	-0.000163824	0.00037207	0.0008232359999999998
-1496.1905517578125	881.972900390625	1.15032566	14.57474709	0.98451704	0.017498650000000008	0.0407487686	0.0119303987	0.1083981999	-0.086277046	-0.06959065440000001	-0.0290226737	-0.0752961303	-0.0098154888	0.12716498880000002	-0.0550663746	-0.0689609789	0.0401797235	0.0191974156	-0.11159678599999999	0.0	0.0508581	-0.0403397	0.0285617	-0.000238597	0.000184579	0.000777621
-816.05615234375	2739.512451171875	1.52438545	19.31412315	0.97570306	0.033433569999999996	-0.0212596959	0.10799582699999999	-0.0300102016	0.0441653004	-0.1273222039	-0.0107864444	0.003825416	0.1211421859	-0.0521064842	-0.0347456242	-0.1078070501	-0.048119351	0.0166562771	-0.11314296039999999	0.0	0.0508267	-0.0403341	0.00541563	-0.000275352	0.00034938	0.000781075
1688.9532470703125	3343.302001953125	1.50445271	19.06157303	0.97425139	0.04088057	-0.1105400014	-0.09548466039999999	0.019204345	-0.0118346445	-0.1671081232	-0.0250298084	0.1134761562	-0.0822980757	0.0095975903	-0.0935822918	-0.1400798619	-0.002595273	0.014107211100000001	-0.1144737607	0.0	0.0508371	-0.0383446	0.028537	-0.000475488	0.000267519	0.000747886
3523.087646484375	3431.716552734375	1.28587437	16.29216385	1.01229906	0.05403756000000001	0.1005068972	-0.10950571619999999	0.0382792633	0.0101597288	-0.0351490858	0.12399354259999999	-0.0802019871	-0.131991195	-0.0229557286	-0.0369764301	-0.08389821189999999	-0.0201353113	0.0115514308	-0.11558665380000001	0.0	0.0508306	-0.0403116	0.028599	0.000297767	6.72268e-05	0.0008143799999999999
